hgnc_symbol	ensembl_gene_id	gene_biotype
	ENSG00000301782	lncRNA
	ENSG00000278518	lncRNA
LINC02039	ENSG00000248107	lncRNA
	ENSG00000308490	lncRNA
	ENSG00000307027	lncRNA
	ENSG00000310067	lncRNA
	ENSG00000307033	lncRNA
	ENSG00000309986	lncRNA
	ENSG00000307047	lncRNA
	ENSG00000310100	lncRNA
	ENSG00000307050	lncRNA
	ENSG00000309955	lncRNA
LBX1-AS1	ENSG00000227128	lncRNA
	ENSG00000310127	lncRNA
	ENSG00000310028	lncRNA
	ENSG00000301794	lncRNA
	ENSG00000301797	lncRNA
	ENSG00000301834	lncRNA
FHIP1A-DT	ENSG00000251611	lncRNA
	ENSG00000301839	lncRNA
	ENSG00000301852	lncRNA
	ENSG00000288271	lncRNA
	ENSG00000298625	lncRNA
PVT1	ENSG00000249859	lncRNA
	ENSG00000250256	lncRNA
UCA1	ENSG00000214049	lncRNA
SEPHS1P6	ENSG00000213938	processed_pseudogene
	ENSG00000305436	lncRNA
	ENSG00000306290	lncRNA
	ENSG00000227004	processed_pseudogene
	ENSG00000304102	lncRNA
RN7SL717P	ENSG00000240302	misc_RNA
RPS3P3	ENSG00000228205	processed_pseudogene
C2orf69	ENSG00000178074	protein_coding
ENHO-AS1	ENSG00000230729	lncRNA
MIR4448	ENSG00000263932	miRNA
EEF1A1P8	ENSG00000223529	processed_pseudogene
CNTFR-AS1	ENSG00000237159	lncRNA
HTR3D	ENSG00000186090	protein_coding
	ENSG00000228566	lncRNA
	ENSG00000301900	lncRNA
LINC02900	ENSG00000249647	lncRNA
MIR1301	ENSG00000221445	miRNA
	ENSG00000250522	lncRNA
	ENSG00000201160	misc_RNA
	ENSG00000236145	lncRNA
	ENSG00000238162	processed_pseudogene
	ENSG00000308393	lncRNA
	ENSG00000223917	unprocessed_pseudogene
	ENSG00000308420	lncRNA
	ENSG00000237308	processed_pseudogene
	ENSG00000308425	lncRNA
CEP72-DT	ENSG00000249650	lncRNA
	ENSG00000224719	unprocessed_pseudogene
TRIM64FP	ENSG00000226185	unprocessed_pseudogene
	ENSG00000308714	lncRNA
	ENSG00000308433	lncRNA
	ENSG00000270090	lncRNA
	ENSG00000230303	lncRNA
	ENSG00000236431	processed_pseudogene
	ENSG00000273305	lncRNA
	ENSG00000233037	processed_pseudogene
	ENSG00000274028	unprocessed_pseudogene
	ENSG00000230083	processed_pseudogene
TRIM43	ENSG00000144015	protein_coding
	ENSG00000248482	lncRNA
LINC02472	ENSG00000248338	lncRNA
	ENSG00000301922	lncRNA
KRT18P43	ENSG00000240128	processed_pseudogene
	ENSG00000301931	lncRNA
	ENSG00000301950	lncRNA
SAMD7	ENSG00000187033	protein_coding
	ENSG00000301957	lncRNA
	ENSG00000308455	lncRNA
	ENSG00000270193	processed_pseudogene
UBTFL3	ENSG00000204699	unprocessed_pseudogene
JAKMIP2-AS1	ENSG00000280780	lncRNA
	ENSG00000275497	unprocessed_pseudogene
NPM1P46	ENSG00000213104	processed_pseudogene
	ENSG00000308464	lncRNA
MPIG6B	ENSG00000224393	protein_coding
	ENSG00000202434	snoRNA
	ENSG00000308474	lncRNA
RNU6-1029P	ENSG00000206836	snRNA
	ENSG00000248545	lncRNA
HSPE1-MOB4	ENSG00000270757	protein_coding
	ENSG00000284969	protein_coding
	ENSG00000307127	lncRNA
	ENSG00000293336	lncRNA
	ENSG00000307213	lncRNA
	ENSG00000307215	lncRNA
	ENSG00000308568	lncRNA
	ENSG00000307239	lncRNA
	ENSG00000289243	lncRNA
	ENSG00000307244	lncRNA
	ENSG00000301973	lncRNA
	ENSG00000231699	processed_pseudogene
	ENSG00000307246	lncRNA
	ENSG00000301976	lncRNA
CFAP210	ENSG00000154479	protein_coding
	ENSG00000287630	lncRNA
	ENSG00000307261	lncRNA
	ENSG00000308604	lncRNA
CERNA2	ENSG00000285972	lncRNA
SV2C-AS2	ENSG00000250348	lncRNA
	ENSG00000308608	lncRNA
	ENSG00000307266	lncRNA
	ENSG00000298681	lncRNA
	ENSG00000285852	lncRNA
	ENSG00000270212	lncRNA
	ENSG00000302117	lncRNA
	ENSG00000302128	lncRNA
	ENSG00000298790	lncRNA
LINC02105	ENSG00000250447	lncRNA
	ENSG00000298806	lncRNA
RPL10P17	ENSG00000225196	processed_pseudogene
	ENSG00000251567	lncRNA
	ENSG00000279625	TEC
	ENSG00000285833	lncRNA
	ENSG00000307302	lncRNA
GRM5P1	ENSG00000205035	transcribed_unprocessed_pseudogene
	ENSG00000280222	TEC
	ENSG00000307334	lncRNA
	ENSG00000285945	lncRNA
	ENSG00000307416	lncRNA
	ENSG00000287778	lncRNA
HES5	ENSG00000197921	protein_coding
DIP2C-AS1	ENSG00000180525	lncRNA
	ENSG00000298816	lncRNA
NOX4P1	ENSG00000255532	transcribed_unprocessed_pseudogene
	ENSG00000289428	lncRNA
NCR3	ENSG00000223833	protein_coding
FAM20BP1	ENSG00000244039	processed_pseudogene
	ENSG00000298869	lncRNA
	ENSG00000244193	transcribed_processed_pseudogene
ZNF566-AS1	ENSG00000267309	lncRNA
RNU4-38P	ENSG00000201342	snRNA
	ENSG00000298942	lncRNA
KMT5AP3	ENSG00000242583	processed_pseudogene
OR4C1P	ENSG00000254576	transcribed_unprocessed_pseudogene
	ENSG00000284666	lncRNA
	ENSG00000226072	processed_pseudogene
	ENSG00000298972	lncRNA
LRRIQ4	ENSG00000188306	protein_coding
	ENSG00000290405	lncRNA
PPIAP34	ENSG00000234397	processed_pseudogene
	ENSG00000298980	lncRNA
IFITM3P7	ENSG00000233419	processed_pseudogene
	ENSG00000225011	unprocessed_pseudogene
OR9M1P	ENSG00000186124	transcribed_unprocessed_pseudogene
	ENSG00000299065	lncRNA
MARCHF6-DT	ENSG00000259802	lncRNA
	ENSG00000284676	lncRNA
	ENSG00000299075	lncRNA
	ENSG00000308636	lncRNA
	ENSG00000290411	lncRNA
	ENSG00000270927	processed_pseudogene
	ENSG00000206961	snoRNA
LINC00841	ENSG00000233395	lncRNA
	ENSG00000299077	lncRNA
PTCHD3P2	ENSG00000231550	processed_pseudogene
	ENSG00000254840	transcribed_unprocessed_pseudogene
LINC01756	ENSG00000230523	lncRNA
TRIM51HP	ENSG00000166007	transcribed_unprocessed_pseudogene
	ENSG00000299140	lncRNA
CYB5AP2	ENSG00000214369	processed_pseudogene
	ENSG00000233234	lncRNA
	ENSG00000288063	lncRNA
	ENSG00000299206	lncRNA
RNA5SP132	ENSG00000201595	rRNA_pseudogene
NSA2P5	ENSG00000227176	processed_pseudogene
IQCF6	ENSG00000214686	protein_coding
	ENSG00000290417	lncRNA
	ENSG00000289869	lncRNA
KAZN	ENSG00000189337	protein_coding
	ENSG00000308649	lncRNA
TRIM64DP	ENSG00000254751	transcribed_unprocessed_pseudogene
	ENSG00000308677	lncRNA
RNU6-1006P	ENSG00000252807	snRNA
RPEP5	ENSG00000234732	processed_pseudogene
	ENSG00000308680	lncRNA
EIF3EP2	ENSG00000224674	processed_pseudogene
LINC02212	ENSG00000249396	lncRNA
	ENSG00000254811	transcribed_unprocessed_pseudogene
ANKRD17-DT	ENSG00000250220	lncRNA
	ENSG00000233397	lncRNA
BCL2L1	ENSG00000171552	protein_coding
FOLH1B	ENSG00000134612	transcribed_unprocessed_pseudogene
GCG	ENSG00000115263	protein_coding
PPIAP9	ENSG00000236415	processed_pseudogene
	ENSG00000230732	lncRNA
SUMO2P1	ENSG00000223771	processed_pseudogene
SUCLA2P1	ENSG00000223412	processed_pseudogene
SAPCD1-AS1	ENSG00000238017	lncRNA
NCBP2	ENSG00000114503	protein_coding
OR2B4P	ENSG00000231279	unprocessed_pseudogene
	ENSG00000308724	lncRNA
MCCD1P2	ENSG00000235340	unprocessed_pseudogene
LNROP	ENSG00000254887	lncRNA
MOG	ENSG00000237834	protein_coding
OR51F5P	ENSG00000272634	transcribed_unprocessed_pseudogene
	ENSG00000308894	lncRNA
	ENSG00000308904	lncRNA
OR51A8P	ENSG00000197984	transcribed_unprocessed_pseudogene
OR51H2P	ENSG00000198217	transcribed_unprocessed_pseudogene
	ENSG00000308906	lncRNA
OR52A4P	ENSG00000205494	transcribed_unprocessed_pseudogene
	ENSG00000291211	lncRNA
	ENSG00000290651	lncRNA
OR2B4P	ENSG00000232146	unprocessed_pseudogene
MICB	ENSG00000227772	protein_coding
FAM27C	ENSG00000231527	lncRNA
	ENSG00000285192	lncRNA
HBBP1	ENSG00000229988	transcribed_unprocessed_pseudogene
OR52B5P	ENSG00000231049	transcribed_unprocessed_pseudogene
OR10N1P	ENSG00000213181	transcribed_unprocessed_pseudogene
	ENSG00000309017	lncRNA
	ENSG00000290668	lncRNA
	ENSG00000299313	lncRNA
LINC00840	ENSG00000226808	lncRNA
	ENSG00000299326	lncRNA
	ENSG00000291225	lncRNA
	ENSG00000268326	lncRNA
OR8B1P	ENSG00000227737	transcribed_unprocessed_pseudogene
HNRNPA1P2	ENSG00000230209	processed_pseudogene
	ENSG00000308709	lncRNA
	ENSG00000235391	processed_pseudogene
	ENSG00000290694	lncRNA
	ENSG00000299481	lncRNA
TRIM31	ENSG00000233573	protein_coding
	ENSG00000308731	lncRNA
OR8B9P	ENSG00000229386	transcribed_unprocessed_pseudogene
	ENSG00000299541	lncRNA
	ENSG00000290695	lncRNA
DEFB130C	ENSG00000255157	transcribed_unprocessed_pseudogene
	ENSG00000308742	lncRNA
	ENSG00000299561	lncRNA
RNA5SP112	ENSG00000251746	rRNA_pseudogene
	ENSG00000308752	lncRNA
SLC25A51P4	ENSG00000189332	transcribed_unprocessed_pseudogene
STUB1P1	ENSG00000226273	processed_pseudogene
	ENSG00000287275	lncRNA
	ENSG00000201102	misc_RNA
OR5AQ1P	ENSG00000184741	transcribed_unprocessed_pseudogene
KRT8P40	ENSG00000213069	processed_pseudogene
MIR4444-1	ENSG00000284252	miRNA
ZBTB33	ENSG00000177485	protein_coding
	ENSG00000290744	lncRNA
DNAJC19P5	ENSG00000225808	processed_pseudogene
	ENSG00000302231	lncRNA
MIR3128	ENSG00000265396	miRNA
MIR6512	ENSG00000278418	miRNA
	ENSG00000268981	lncRNA
H3P7	ENSG00000237178	processed_pseudogene
	ENSG00000302241	lncRNA
	ENSG00000308794	lncRNA
OR5BE1P	ENSG00000225538	transcribed_unprocessed_pseudogene
	ENSG00000238295	snoRNA
	ENSG00000227678	lncRNA
ROPN1L-AS1	ENSG00000250600	lncRNA
	ENSG00000308830	lncRNA
IFT70B	ENSG00000196659	protein_coding
	ENSG00000309057	lncRNA
	ENSG00000290745	lncRNA
	ENSG00000308841	lncRNA
OR5G5P	ENSG00000205025	transcribed_unprocessed_pseudogene
IFT70A-AS1	ENSG00000237655	lncRNA
OR2AH1P	ENSG00000232511	transcribed_unprocessed_pseudogene
LINC02213	ENSG00000249160	lncRNA
IFT70A	ENSG00000197557	protein_coding
	ENSG00000290752	lncRNA
DONSON	ENSG00000159147	protein_coding
RPS26P18	ENSG00000229087	processed_pseudogene
OR5M2P	ENSG00000254752	transcribed_unprocessed_pseudogene
RPL21P35	ENSG00000231494	processed_pseudogene
SYNM-AS1	ENSG00000259475	lncRNA
	ENSG00000283259	lncRNA
	ENSG00000290753	lncRNA
	ENSG00000302278	lncRNA
RPL23AP26	ENSG00000228884	processed_pseudogene
	ENSG00000302279	lncRNA
	ENSG00000225678	transcribed_unprocessed_pseudogene
TMEM51-AS1	ENSG00000175147	lncRNA
TEX44	ENSG00000177673	protein_coding
	ENSG00000289902	lncRNA
GPC3	ENSG00000147257	protein_coding
	ENSG00000302281	lncRNA
SAMD3	ENSG00000164483	protein_coding
	ENSG00000293186	lncRNA
	ENSG00000308878	lncRNA
LINC01169	ENSG00000259471	lncRNA
	ENSG00000302346	lncRNA
TRIM40	ENSG00000233931	protein_coding
	ENSG00000308883	lncRNA
RN7SL499P	ENSG00000239202	misc_RNA
	ENSG00000293254	lncRNA
MIR4786	ENSG00000264279	miRNA
OR9S24P	ENSG00000231278	unprocessed_pseudogene
NCBP2-AS1	ENSG00000225578	lncRNA
	ENSG00000290773	lncRNA
OR5S1P	ENSG00000213048	unitary_pseudogene
NCBP2AS2	ENSG00000270170	protein_coding
EEF1A1P49	ENSG00000255127	transcribed_unprocessed_pseudogene
	ENSG00000286325	lncRNA
	ENSG00000286017	lncRNA
	ENSG00000309186	lncRNA
	ENSG00000286183	lncRNA
RPSAP69	ENSG00000233487	transcribed_processed_pseudogene
	ENSG00000261684	lncRNA
	ENSG00000276366	snoRNA
NUDCP2	ENSG00000238082	processed_pseudogene
RYBP	ENSG00000163602	protein_coding
ENPP7P8	ENSG00000255319	transcribed_unprocessed_pseudogene
	ENSG00000302364	lncRNA
	ENSG00000308909	lncRNA
	ENSG00000279598	TEC
	ENSG00000302403	lncRNA
OR6M2P	ENSG00000254613	transcribed_unprocessed_pseudogene
OR2H1	ENSG00000229408	protein_coding
	ENSG00000271141	lncRNA
	ENSG00000308927	lncRNA
	ENSG00000290781	lncRNA
	ENSG00000309205	lncRNA
	ENSG00000302418	lncRNA
	ENSG00000271401	lncRNA
	ENSG00000308989	lncRNA
	ENSG00000259223	lncRNA
BRD7P6	ENSG00000235289	processed_pseudogene
GUCY2EP	ENSG00000204529	transcribed_unprocessed_pseudogene
FTLP18	ENSG00000230214	processed_pseudogene
LINC02363	ENSG00000180712	lncRNA
PPP1R18	ENSG00000234000	protein_coding
TGFA-IT1	ENSG00000224606	lncRNA
	ENSG00000272420	lncRNA
LINC02810	ENSG00000236648	lncRNA
COL6A6	ENSG00000206384	protein_coding
	ENSG00000251569	protein_coding
	ENSG00000309306	lncRNA
FTH1P1	ENSG00000232273	processed_pseudogene
	ENSG00000259672	lncRNA
CARD17P	ENSG00000255221	transcribed_unprocessed_pseudogene
	ENSG00000229827	processed_pseudogene
CASZ1	ENSG00000130940	protein_coding
SPRY2	ENSG00000136158	protein_coding
	ENSG00000269973	lncRNA
HLA-DMA	ENSG00000243215	protein_coding
OR10AB1P	ENSG00000176716	transcribed_unprocessed_pseudogene
MEF2C-AS1	ENSG00000248309	lncRNA
OR5BA1P	ENSG00000255303	transcribed_unprocessed_pseudogene
GLYATL1P2	ENSG00000254717	transcribed_unprocessed_pseudogene
	ENSG00000307488	lncRNA
	ENSG00000275016	lncRNA
LINC02659	ENSG00000236769	lncRNA
RALY	ENSG00000125970	protein_coding
OR7E14P	ENSG00000184669	transcribed_unprocessed_pseudogene
GRHL1	ENSG00000134317	protein_coding
TSSC2	ENSG00000223756	transcribed_unprocessed_pseudogene
BAIAP2L2	ENSG00000128298	protein_coding
	ENSG00000307519	lncRNA
TAPBP	ENSG00000236490	protein_coding
	ENSG00000307521	lncRNA
FAM86C2P	ENSG00000160172	transcribed_unprocessed_pseudogene
	ENSG00000307522	lncRNA
	ENSG00000307524	lncRNA
	ENSG00000307533	lncRNA
	ENSG00000309094	lncRNA
	ENSG00000307537	lncRNA
LINC00924	ENSG00000259134	lncRNA
	ENSG00000268536	lncRNA
	ENSG00000307546	lncRNA
	ENSG00000254610	transcribed_unprocessed_pseudogene
SEPTIN7P11	ENSG00000255042	transcribed_unprocessed_pseudogene
	ENSG00000307553	lncRNA
	ENSG00000307565	lncRNA
	ENSG00000309101	lncRNA
	ENSG00000299864	lncRNA
CDC16	ENSG00000130177	protein_coding
CASP4LP	ENSG00000235505	transcribed_unprocessed_pseudogene
LINC01612	ENSG00000250266	lncRNA
TPM3P9	ENSG00000293185	lncRNA
	ENSG00000307571	lncRNA
	ENSG00000307584	lncRNA
	ENSG00000307586	lncRNA
	ENSG00000225424	lncRNA
	ENSG00000290551	lncRNA
	ENSG00000307606	lncRNA
	ENSG00000307702	lncRNA
FAUP4	ENSG00000173727	transcribed_unprocessed_pseudogene
	ENSG00000307705	lncRNA
FAM86C1P	ENSG00000158483	transcribed_unprocessed_pseudogene
	ENSG00000289087	lncRNA
OR52B1P	ENSG00000180909	unprocessed_pseudogene
	ENSG00000309142	lncRNA
OR52B2	ENSG00000255307	protein_coding
	ENSG00000267940	lncRNA
	ENSG00000309145	lncRNA
C11orf42	ENSG00000180878	protein_coding
MIR7-3HG	ENSG00000176840	lncRNA
	ENSG00000307724	lncRNA
	ENSG00000309161	lncRNA
	ENSG00000307725	lncRNA
	ENSG00000309164	lncRNA
OR2N1P	ENSG00000231670	unprocessed_pseudogene
	ENSG00000307727	lncRNA
ZBTB9	ENSG00000236515	protein_coding
	ENSG00000309165	lncRNA
	ENSG00000307783	lncRNA
	ENSG00000309167	lncRNA
RANP3	ENSG00000254500	processed_pseudogene
	ENSG00000307832	lncRNA
	ENSG00000307856	lncRNA
RN7SKP297	ENSG00000223202	misc_RNA
	ENSG00000307876	lncRNA
LINC02569	ENSG00000232523	lncRNA
LTB	ENSG00000238114	protein_coding
	ENSG00000250971	lncRNA
	ENSG00000287277	lncRNA
CHRDL2	ENSG00000054938	protein_coding
TTLL1	ENSG00000100271	protein_coding
	ENSG00000227527	lncRNA
	ENSG00000250829	lncRNA
	ENSG00000273328	lncRNA
GRIK3	ENSG00000163873	protein_coding
	ENSG00000273291	protein_coding
OR2H4P	ENSG00000225592	unprocessed_pseudogene
HLA-F-AS1	ENSG00000230545	lncRNA
	ENSG00000249742	lncRNA
	ENSG00000280241	lncRNA
LY6G6D	ENSG00000235302	protein_coding
BEND7-DT	ENSG00000227175	lncRNA
	ENSG00000307911	lncRNA
	ENSG00000289185	lncRNA
KRBOX1-AS1	ENSG00000206552	lncRNA
	ENSG00000232375	unprocessed_pseudogene
RN7SL517P	ENSG00000241939	misc_RNA
SNRK-AS1	ENSG00000234617	lncRNA
LINP1	ENSG00000223784	lncRNA
	ENSG00000309234	lncRNA
	ENSG00000251811	misc_RNA
RPL18AP9	ENSG00000223916	processed_pseudogene
	ENSG00000309247	lncRNA
CHCHD4P4	ENSG00000213964	processed_pseudogene
MCCD1P1	ENSG00000223860	unprocessed_pseudogene
PBX2	ENSG00000224952	protein_coding
	ENSG00000309255	lncRNA
	ENSG00000286280	lncRNA
	ENSG00000235240	unprocessed_pseudogene
CSTBP1	ENSG00000270531	processed_pseudogene
	ENSG00000309262	lncRNA
	ENSG00000309278	lncRNA
	ENSG00000309282	lncRNA
VGLL4	ENSG00000144560	protein_coding
	ENSG00000309287	lncRNA
MICE	ENSG00000248230	transcribed_unprocessed_pseudogene
	ENSG00000249942	lncRNA
TRIM26BP	ENSG00000225659	unprocessed_pseudogene
	ENSG00000260476	lncRNA
ABCF1	ENSG00000232169	protein_coding
PLA2G2D	ENSG00000117215	protein_coding
LETR1	ENSG00000248441	lncRNA
	ENSG00000212558	snoRNA
	ENSG00000206647	snoRNA
	ENSG00000228877	lncRNA
MIR4261	ENSG00000265418	miRNA
RN7SL66P	ENSG00000264030	misc_RNA
	ENSG00000206898	snoRNA
SNORA80B	ENSG00000206633	snoRNA
	ENSG00000232789	unprocessed_pseudogene
	ENSG00000280323	TEC
	ENSG00000243245	lncRNA
TUBB	ENSG00000232421	protein_coding
	ENSG00000230163	lncRNA
HSPA5P1	ENSG00000215895	processed_pseudogene
	ENSG00000288712	protein_coding
SPEG	ENSG00000072195	protein_coding
	ENSG00000274944	protein_coding
LMNTD1	ENSG00000152936	protein_coding
	ENSG00000288646	protein_coding
OGT	ENSG00000147162	protein_coding
	ENSG00000288708	protein_coding
	ENSG00000288614	protein_coding
	ENSG00000307931	lncRNA
	ENSG00000309309	lncRNA
	ENSG00000307933	lncRNA
	ENSG00000307943	lncRNA
	ENSG00000309323	lncRNA
	ENSG00000223834	lncRNA
DSP	ENSG00000096696	protein_coding
	ENSG00000309349	lncRNA
	ENSG00000272078	lncRNA
	ENSG00000309366	lncRNA
RPS29P6	ENSG00000230451	processed_pseudogene
	ENSG00000309403	lncRNA
LINC02265	ENSG00000249241	lncRNA
	ENSG00000307961	lncRNA
	ENSG00000231606	lncRNA
	ENSG00000254553	protein_coding
	ENSG00000284653	lncRNA
RPS27P9	ENSG00000237749	processed_pseudogene
	ENSG00000235410	lncRNA
	ENSG00000287730	lncRNA
PADI6	ENSG00000276747	protein_coding
	ENSG00000307964	lncRNA
MICE	ENSG00000251581	transcribed_unprocessed_pseudogene
	ENSG00000250920	lncRNA
MAS1L	ENSG00000233141	protein_coding
POLR1HASP	ENSG00000229653	lncRNA
	ENSG00000307972	lncRNA
	ENSG00000307973	lncRNA
	ENSG00000307985	lncRNA
PADI4	ENSG00000159339	protein_coding
PSMB8	ENSG00000231631	protein_coding
	ENSG00000308000	lncRNA
	ENSG00000277350	lncRNA
LINC00706	ENSG00000281186	lncRNA
	ENSG00000309457	lncRNA
	ENSG00000309478	lncRNA
	ENSG00000279353	TEC
LASTR	ENSG00000242147	lncRNA
	ENSG00000248837	lncRNA
MIR4696	ENSG00000265902	miRNA
RPL36AP38	ENSG00000241097	processed_pseudogene
	ENSG00000227615	processed_pseudogene
	ENSG00000283982	lncRNA
	ENSG00000309432	lncRNA
LCIIAR	ENSG00000256802	lncRNA
XRRA1	ENSG00000166435	protein_coding
LINC01654	ENSG00000261781	lncRNA
HLA-DOA	ENSG00000232962	protein_coding
SHMT1P1	ENSG00000224751	processed_pseudogene
FAM95B1	ENSG00000290718	lncRNA
PHB1P12	ENSG00000230585	processed_pseudogene
	ENSG00000258489	lncRNA
RLF	ENSG00000117000	protein_coding
SLC19A1	ENSG00000173638	protein_coding
RNF39	ENSG00000230467	protein_coding
	ENSG00000309473	lncRNA
GSG1	ENSG00000111305	protein_coding
	ENSG00000308014	lncRNA
	ENSG00000284989	protein_coding
HCG25	ENSG00000224096	lncRNA
	ENSG00000291212	lncRNA
MIR1915HG	ENSG00000204682	lncRNA
	ENSG00000231630	lncRNA
MIR3945HG	ENSG00000251230	lncRNA
	ENSG00000255811	lncRNA
FCF1P6	ENSG00000225671	processed_pseudogene
RPL6P1	ENSG00000236111	processed_pseudogene
LINC02625	ENSG00000233643	lncRNA
HSPA1B	ENSG00000224501	protein_coding
LINC02829	ENSG00000225432	lncRNA
DLGAP3	ENSG00000116544	protein_coding
HLA-DQB1-AS1	ENSG00000230414	lncRNA
AGER	ENSG00000234729	protein_coding
SLC44A4	ENSG00000232180	protein_coding
	ENSG00000309516	lncRNA
	ENSG00000286256	lncRNA
	ENSG00000236723	lncRNA
	ENSG00000299888	lncRNA
	ENSG00000309528	lncRNA
	ENSG00000309537	lncRNA
	ENSG00000259478	lncRNA
TMA16P2	ENSG00000232467	processed_pseudogene
	ENSG00000309542	lncRNA
	ENSG00000299895	lncRNA
	ENSG00000309551	lncRNA
	ENSG00000299906	lncRNA
MRPS6P2	ENSG00000237130	processed_pseudogene
	ENSG00000299920	lncRNA
CLSPN-AS1	ENSG00000232335	lncRNA
	ENSG00000309559	lncRNA
	ENSG00000299984	lncRNA
	ENSG00000309560	lncRNA
	ENSG00000232762	lncRNA
	ENSG00000299998	lncRNA
	ENSG00000309486	lncRNA
	ENSG00000309602	lncRNA
	ENSG00000309492	lncRNA
	ENSG00000284686	protein_coding
	ENSG00000309497	lncRNA
	ENSG00000300027	lncRNA
	ENSG00000308030	lncRNA
LINC02251	ENSG00000258483	lncRNA
	ENSG00000308031	lncRNA
	ENSG00000308039	lncRNA
CHST7	ENSG00000147119	protein_coding
	ENSG00000309610	lncRNA
CZIB-DT	ENSG00000259818	lncRNA
	ENSG00000308053	lncRNA
	ENSG00000309616	lncRNA
	ENSG00000300050	lncRNA
	ENSG00000234318	lncRNA
	ENSG00000308054	lncRNA
	ENSG00000227485	lncRNA
LINC02665	ENSG00000223581	lncRNA
	ENSG00000300077	lncRNA
LAMTOR5P1	ENSG00000236646	processed_pseudogene
	ENSG00000300100	lncRNA
	ENSG00000267735	lncRNA
	ENSG00000308071	lncRNA
	ENSG00000309621	lncRNA
KLF17	ENSG00000171872	protein_coding
	ENSG00000308079	lncRNA
	ENSG00000286143	protein_coding
	ENSG00000300180	lncRNA
	ENSG00000309648	lncRNA
	ENSG00000308089	lncRNA
	ENSG00000308095	lncRNA
	ENSG00000235577	unprocessed_pseudogene
PABIR3	ENSG00000156500	protein_coding
	ENSG00000300186	lncRNA
	ENSG00000309653	lncRNA
HLA-DQB2	ENSG00000228813	protein_coding
MIR3132	ENSG00000265252	miRNA
ZFP28-DT	ENSG00000267421	lncRNA
INHA	ENSG00000123999	protein_coding
HAFML	ENSG00000248388	lncRNA
	ENSG00000309500	lncRNA
GATA3-AS1	ENSG00000197308	lncRNA
SNIP1	ENSG00000163877	protein_coding
RN7SKP213	ENSG00000222678	misc_RNA
	ENSG00000251339	lncRNA
	ENSG00000267919	lncRNA
	ENSG00000300274	lncRNA
DNAJB6P3	ENSG00000231802	processed_pseudogene
RPL23P4	ENSG00000223903	processed_pseudogene
	ENSG00000300290	lncRNA
	ENSG00000234624	processed_pseudogene
	ENSG00000288906	lncRNA
SNORA70B	ENSG00000206937	snoRNA
OR2B3	ENSG00000225736	protein_coding
	ENSG00000285857	lncRNA
	ENSG00000300400	lncRNA
	ENSG00000271243	processed_pseudogene
HLA-U	ENSG00000233239	unprocessed_pseudogene
RPS29P10	ENSG00000226884	processed_pseudogene
	ENSG00000275055	lncRNA
HLA-G	ENSG00000235346	protein_coding
	ENSG00000290166	lncRNA
RNU6-1145P	ENSG00000206973	snRNA
DRG1P1	ENSG00000235411	processed_pseudogene
	ENSG00000309699	lncRNA
RNU7-113P	ENSG00000238735	snRNA
	ENSG00000300522	lncRNA
	ENSG00000309702	lncRNA
SLC7A15P	ENSG00000232800	unitary_pseudogene
RPS13P2	ENSG00000228929	processed_pseudogene
	ENSG00000224570	processed_pseudogene
RPL23AP85	ENSG00000224980	processed_pseudogene
RNA5SP86	ENSG00000212171	rRNA_pseudogene
RHOB	ENSG00000143878	protein_coding
	ENSG00000278967	TEC
	ENSG00000309713	lncRNA
GTF2F2P2	ENSG00000233910	processed_pseudogene
	ENSG00000287703	lncRNA
	ENSG00000200829	misc_RNA
	ENSG00000237016	processed_pseudogene
KLF18	ENSG00000283039	protein_coding
	ENSG00000237617	processed_pseudogene
	ENSG00000271716	lncRNA
RPL5P7	ENSG00000234415	processed_pseudogene
DNAJC6-AS1	ENSG00000229294	lncRNA
	ENSG00000272483	lncRNA
GAPDHP51	ENSG00000236973	processed_pseudogene
	ENSG00000271151	lncRNA
	ENSG00000283108	lncRNA
	ENSG00000265028	miRNA
EIF3KP2	ENSG00000233544	processed_pseudogene
	ENSG00000277397	unprocessed_pseudogene
LINC01960	ENSG00000260868	lncRNA
	ENSG00000309503	lncRNA
	ENSG00000232343	lncRNA
	ENSG00000286881	lncRNA
RN7SL216P	ENSG00000244404	misc_RNA
	ENSG00000275350	processed_pseudogene
	ENSG00000309732	lncRNA
RNA5SP125	ENSG00000201713	rRNA_pseudogene
RPSAP24	ENSG00000235414	processed_pseudogene
	ENSG00000309506	lncRNA
CFL1P7	ENSG00000213877	processed_pseudogene
	ENSG00000285778	lncRNA
	ENSG00000308111	lncRNA
	ENSG00000270799	processed_pseudogene
RN7SL65P	ENSG00000243770	misc_RNA
RNA5SP126	ENSG00000201962	rRNA_pseudogene
	ENSG00000309515	lncRNA
	ENSG00000201088	misc_RNA
H3P10	ENSG00000229421	processed_pseudogene
LRRC2P1	ENSG00000227180	processed_pseudogene
ZNF70P1	ENSG00000225696	processed_pseudogene
LINC02516	ENSG00000261083	lncRNA
HNRNPA1P39	ENSG00000237804	processed_pseudogene
VPS52	ENSG00000236014	protein_coding
	ENSG00000233407	lncRNA
	ENSG00000308117	lncRNA
	ENSG00000309523	lncRNA
	ENSG00000280317	TEC
	ENSG00000280414	TEC
	ENSG00000309525	lncRNA
	ENSG00000236924	lncRNA
